idComercializacion,CodigoCotizacion,ClienteId,Cliente,LiderComercial,FechaInicio,ValorVenta,ValorCotizacion,NumeroEstados,EsSENCE
11599,CAL195891-1,405,FCAB,sriquelme@insecap.cl,20/04/2023,460000,460000,2,0
11516,CAL195892,930,WORLD CLASS,sbarraza@insecap.cl,12/04/2023,40000,40000,2,0
11515,CAL195893-1,834,TTM CHILE S.A.,sbarraza@insecap.cl,13/04/2023,365001,367000,2,0
11520,ADI195894-4,739,SIERRA GORDA  SCM,chervera@insecap.cl,13/04/2023,385000,385000,5,0
11518,CAL195895,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,12/04/2023,70000,70000,2,0
11522,ANT195896,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,05/05/2023,578000,0,2,0
11529,CAL195897,548,Metso Industrial Services SpA,kriquelme@insecap.cl,17/04/2023,860800,0,2,0
11561,CAL195898,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/04/2023,485500,0,2,0
11562,CAL195899-1,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/04/2023,485500,485500,2,0
11535,CAL195900,283,PYC,kriquelme@insecap.cl,17/04/2023,385000,0,2,0
11576,ANT195901-1,459,REPORT,sbarraza@insecap.cl,18/04/2023,120000,120000,2,0
11523,ADI195903-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,13/04/2023,385000,385000,3,0
11526,CAL195904,227,KONECRANES,sbarraza@insecap.cl,12/04/2023,585000,585000,2,0
11525,CAL195906,227,KONECRANES,sbarraza@insecap.cl,12/04/2023,435500,435500,2,0
11524,CAL195907,227,KONECRANES,sbarraza@insecap.cl,12/04/2023,364000,364000,2,0
11552,ANT195919,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,14/04/2023,120000,0,2,0
11553,ANT195920,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,14/04/2023,120000,0,2,0
11584,ANT195921,287,RENTALMIN,chervera@insecap.cl,17/04/2023,140000,140000,2,0
11585,ANT195922,287,RENTALMIN,chervera@insecap.cl,17/04/2023,70000,0,2,0
11528,CAL195923-1,548,Metso Industrial Services SpA,kriquelme@insecap.cl,13/04/2023,160000,160000,2,0
11712,CAL195927,1046,Global Clean,kriquelme@insecap.cl,21/04/2023,100000,0,2,0
11571,ANT195931-2,226,KOMATSU CHILE S.A,chervera@insecap.cl,21/04/2023,936000,936000,2,0
11532,CAL195933,403,ROCMIN SPA,kriquelme@insecap.cl,24/04/2023,363000,0,2,0
11533,CAL195935-1,494,VECCHIOLA,kriquelme@insecap.cl,14/04/2023,480000,480000,2,0
11534,CAL195937-1,246,METSO,kriquelme@insecap.cl,13/04/2023,450000,450000,2,0
11538,ANT195939-2,571,Esav Chile,chervera@insecap.cl,15/04/2023,479500,479500,2,0
11536,ANT195940-1,571,Esav Chile,chervera@insecap.cl,14/04/2023,479500,479500,2,0
11537,ANT195941,571,Esav Chile,chervera@insecap.cl,15/04/2023,479500,0,2,0
11539,CAL195943,856,CONSORCIO VOB,sriquelme@insecap.cl,14/04/2023,341000,341000,2,0
11543,CAL195944,856,CONSORCIO VOB,sriquelme@insecap.cl,14/04/2023,344000,344000,2,0
11540,CAL195945,856,CONSORCIO VOB,sriquelme@insecap.cl,14/04/2023,341000,341000,2,0
11546,CAL195946,856,CONSORCIO VOB,sriquelme@insecap.cl,14/04/2023,120000,120000,2,0
11545,CAL195947,856,CONSORCIO VOB,sriquelme@insecap.cl,14/04/2023,344000,344000,2,0
11541,CAL195949,856,CONSORCIO VOB,sriquelme@insecap.cl,14/04/2023,341000,341000,2,0
11544,CAL195950,856,CONSORCIO VOB,sriquelme@insecap.cl,14/04/2023,341000,341000,2,0
11542,CAL195951,856,CONSORCIO VOB,sriquelme@insecap.cl,14/04/2023,240000,240000,2,0
11547,CAL195952,856,CONSORCIO VOB,sriquelme@insecap.cl,14/04/2023,120000,120000,2,0
11715,ANT195954,405,FCAB,sbarraza@insecap.cl,27/04/2023,438000,438000,2,0
11559,ANT195957-6,1043,IROMA,sbarraza@insecap.cl,18/04/2023,354025,354025,2,0
11550,CAL195960,273,PARTICULAR,sbarraza@insecap.cl,18/04/2023,120000,120000,2,0
11551,CAL195961-1,494,VECCHIOLA,kriquelme@insecap.cl,17/04/2023,375000,375000,2,0
12242,CAL195963-1,308,Sgs Chile Limitada,kriquelme@insecap.cl,25/05/2023,110000,110000,2,0
11583,ANT195964,287,RENTALMIN,chervera@insecap.cl,17/04/2023,129000,129000,2,0
11556,CAL195965,246,METSO,kriquelme@insecap.cl,14/04/2023,50000,0,2,0
11557,CAL195966,246,METSO,kriquelme@insecap.cl,14/04/2023,50000,0,2,0
11558,CAL195967,246,METSO,kriquelme@insecap.cl,14/04/2023,50000,0,2,0
11834,ANT195968-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,28/04/2023,40000,40000,2,0
11835,ANT195969,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,28/04/2023,80000,0,2,0
11568,CAL195970,1032,SEGURISUR MEDICAL,sriquelme@insecap.cl,17/04/2023,40000,0,2,0
11564,ANT195971,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,17/04/2023,90000,90000,2,0
11597,CAL195972,273,PARTICULAR,kriquelme@insecap.cl,18/04/2023,40000,0,2,0
11580,ANT195979-6,1044,INGENIERIA Y SERVICIOS A LA MINERIA MDP LTDA,sbarraza@insecap.cl,25/04/2023,1400000,1400000,4,0
11565,CAL195990,246,METSO,kriquelme@insecap.cl,17/04/2023,70010,0,2,0
11566,CAL195991,246,METSO,kriquelme@insecap.cl,17/04/2023,70000,0,2,0
11650,CAL195994-1,705,KOMATSU CUMMINS CHILE LTDA.,sbarraza@insecap.cl,27/04/2023,275000,275000,3,1
11577,CAL195995,856,CONSORCIO VOB,sriquelme@insecap.cl,18/04/2023,357000,357000,2,0
11651,CAL195996-1,705,KOMATSU CUMMINS CHILE LTDA.,sbarraza@insecap.cl,28/04/2023,250000,250000,3,1
11579,CAL195997,856,CONSORCIO VOB,sriquelme@insecap.cl,18/04/2023,341000,341000,2,0
11578,CAL195998,856,CONSORCIO VOB,sriquelme@insecap.cl,18/04/2023,341000,341000,2,0
11581,ANT195999-3,1043,IROMA,sbarraza@insecap.cl,19/04/2023,440000,440000,2,0
11570,ANT196000,134,CONYMET,kriquelme@insecap.cl,24/04/2023,345000,0,2,0
11573,ADI196001,697,ALBEMARLE LIMITADA,kriquelme@insecap.cl,17/04/2023,1500000,0,2,0
11601,ANT196003,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,20/04/2023,315000,0,2,0
11602,ANT196004,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,22/04/2023,207800,0,2,0
11613,ANT196005,287,RENTALMIN,chervera@insecap.cl,18/04/2023,258000,258000,2,0
11582,CAL196007,1013,SOCIEDAD COMERCIAL DE TRANSPORTES ICT LTDA ,sbarraza@insecap.cl,21/04/2023,351000,351000,2,0
11596,CAL196012,273,PARTICULAR,kriquelme@insecap.cl,18/04/2023,140000,0,2,0
11586,ANT196016,398,SOMACOR S.A.,chervera@insecap.cl,21/04/2023,240000,0,2,0
11587,ADI196017-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,20/04/2023,385000,385000,3,0
11588,ADI196018-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,20/04/2023,385000,385000,3,0
11591,ADI196019-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,27/04/2023,385000,385000,3,0
11592,ADI196020-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,27/04/2023,385000,385000,3,0
11590,ADI196021-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,04/05/2023,385000,385000,3,0
11589,ADI196022-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,04/05/2023,385000,385000,3,0
11594,ADI196024-1,739,SIERRA GORDA  SCM,chervera@insecap.cl,30/05/2023,1300000,1300000,3,0
11595,ANT196025,286,REMA TIP-TOP,chervera@insecap.cl,24/04/2023,316000,316000,2,0
11598,CAL196026,273,PARTICULAR,kriquelme@insecap.cl,18/04/2023,110000,0,2,0
11600,CAL196027,405,FCAB,sriquelme@insecap.cl,26/04/2023,460000,0,2,0
11760,CAL196028-1,131,CONTITECH CHILE S.A,kriquelme@insecap.cl,26/04/2023,560000,560000,2,0
11770,CAL196029-4,131,CONTITECH CHILE S.A,kriquelme@insecap.cl,27/04/2023,560000,560000,2,0
11761,CAL196030-2,131,CONTITECH CHILE S.A,kriquelme@insecap.cl,28/04/2023,400000,400000,2,0
11616,CAL196032-1,200,ICV,kriquelme@insecap.cl,21/04/2023,244000,244000,2,0
11652,CAL196034,705,KOMATSU CUMMINS CHILE LTDA.,sbarraza@insecap.cl,24/04/2023,250000,0,7,1
11603,CAL196035,856,CONSORCIO VOB,sriquelme@insecap.cl,19/04/2023,261800,261800,2,0
11647,CAL196038-3,670,Ingeniería Fibercom Limitada,sbarraza@insecap.cl,21/04/2023,465574,465574,2,0
11604,CAL196039-1,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,18/04/2023,90000,90000,2,0
11605,CAL196040,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,18/04/2023,90000,0,2,0
11606,CAL196041-2,329,SOLUCIONES AMBIENTALES DEL NORTE S.A.,sbarraza@insecap.cl,19/04/2023,240000,240000,2,0
11614,CAL196042,494,VECCHIOLA,kriquelme@insecap.cl,19/04/2023,375000,0,2,0
11611,CAL196045,565,Emin,sriquelme@insecap.cl,19/04/2023,945000,945000,2,0
12200,ANT196046,286,REMA TIP-TOP,chervera@insecap.cl,23/05/2023,478000,478000,2,0
11612,CAL196047,565,Emin,sriquelme@insecap.cl,19/04/2023,945000,945000,2,0
11626,CAL196050,594,BERLIAM SPA,sbarraza@insecap.cl,19/04/2023,70000,70000,2,0
11629,CAL196051-1,594,BERLIAM SPA,sbarraza@insecap.cl,19/04/2023,70000,70000,2,0
11618,CAL196056,246,METSO,kriquelme@insecap.cl,18/04/2023,25000,0,2,0
11619,CAL196057,246,METSO,kriquelme@insecap.cl,18/04/2023,25000,0,2,0
11620,CAL196058,246,METSO,kriquelme@insecap.cl,18/04/2023,25000,0,2,0
11621,CAL196059,246,METSO,kriquelme@insecap.cl,18/04/2023,50000,0,2,0
11622,CAL196060,246,METSO,kriquelme@insecap.cl,18/04/2023,25000,0,2,0
11623,CAL196062,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,19/04/2023,1520000,0,2,0
11624,CAL196063,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,19/04/2023,1140000,0,2,0
11625,CAL196064,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,19/04/2023,570000,0,2,0
11627,CAL196065-1,594,BERLIAM SPA,sbarraza@insecap.cl,21/04/2023,140000,140000,2,0
12300,ANT196069-2,184,H-E PARTS INTERNATIONAL CHILE SPA,chervera@insecap.cl,05/06/2023,536400,536400,3,1
11632,CAL196073,856,CONSORCIO VOB,sbarraza@insecap.cl,19/04/2023,120000,120000,2,0
11630,CAL196074,246,METSO,kriquelme@insecap.cl,19/04/2023,90000,0,2,0
11631,CAL196075-3,856,CONSORCIO VOB,sbarraza@insecap.cl,19/04/2023,341000,341000,2,0
11633,CAL196076-1,856,CONSORCIO VOB,sbarraza@insecap.cl,19/04/2023,120000,120000,2,0
11658,CAL196077-2,856,CONSORCIO VOB,sbarraza@insecap.cl,21/04/2023,1108000,1108000,2,0
11636,CAL196078-1,856,CONSORCIO VOB,sbarraza@insecap.cl,19/04/2023,341000,341000,2,0
11634,ANT196079,259,MPM,chervera@insecap.cl,24/04/2023,1079600,1079600,2,0
11635,ANT196080,259,MPM,chervera@insecap.cl,24/04/2023,300800,300800,2,0
11638,ANT196082-1,259,MPM,chervera@insecap.cl,25/04/2023,338400,338400,2,0
11637,ANT196083-1,259,MPM,chervera@insecap.cl,25/04/2023,984400,984400,2,0
11640,ANT196084-1,683,Minera Lomas Bayas,chervera@insecap.cl,25/04/2023,678000,678000,2,0
11644,CAL196085-1,283,PYC,kriquelme@insecap.cl,25/04/2023,385000,385000,2,0
11646,CAL196086-1,283,PYC,kriquelme@insecap.cl,24/04/2023,166000,166000,2,0
11720,CAL196087-1,992,Escuela de Conductores San Andrés,kriquelme@insecap.cl,22/05/2023,2055000,2055000,2,0
11680,ANT196089-1,683,Minera Lomas Bayas,chervera@insecap.cl,22/04/2023,596520,596520,2,0
11787,CAL196090-2,705,KOMATSU CUMMINS CHILE LTDA.,sbarraza@insecap.cl,02/05/2023,375000,375000,3,1
11786,CAL196091-1,705,KOMATSU CUMMINS CHILE LTDA.,sbarraza@insecap.cl,03/05/2023,335556,335556,3,1
11718,ANT196092-2,1047,MAGOTTEAUX CHILE S.A.,chervera@insecap.cl,26/04/2023,714798,714800,3,1
11716,ANT196094-1,287,RENTALMIN,chervera@insecap.cl,24/04/2023,129000,129000,4,0
11641,ANT196095-1,683,Minera Lomas Bayas,chervera@insecap.cl,09/05/2023,678000,678000,2,0
11687,ANT196096-4,1045,Electritec Spa,chervera@insecap.cl,21/04/2023,668200,668200,2,0
11645,CAL196097-1,299,SEMAR,sbarraza@insecap.cl,20/04/2023,145000,145000,2,0
11666,CAL196098,1032,SEGURISUR MEDICAL,sbarraza@insecap.cl,19/04/2023,40000,40000,2,0
11686,ANT196099,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,20/04/2023,120000,0,2,0
11685,ANT196100,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,20/04/2023,120000,0,2,0
11741,ANT196101,287,RENTALMIN,chervera@insecap.cl,24/04/2023,70000,70000,2,0
11742,ANT196102,287,RENTALMIN,chervera@insecap.cl,24/04/2023,70000,0,2,0
11743,ANT196103,287,RENTALMIN,chervera@insecap.cl,24/04/2023,70000,0,2,0
11744,ANT196104,287,RENTALMIN,chervera@insecap.cl,24/04/2023,70000,0,2,0
11729,ANT196105,1028,SANDVIK CHLE ,sbarraza@insecap.cl,25/04/2023,610200,610200,2,0
11676,CAL196106-1,394,Consorcio Servasol MPM Limitada,kriquelme@insecap.cl,24/04/2023,360000,360000,2,0
11653,CAL196108-1,246,METSO,kriquelme@insecap.cl,20/04/2023,75000,100000,2,0
11657,CAL196109,246,METSO,kriquelme@insecap.cl,20/04/2023,25000,0,2,0
11656,CAL196110-1,246,METSO,kriquelme@insecap.cl,20/04/2023,50000,100000,2,0
11655,CAL196111-1,246,METSO,kriquelme@insecap.cl,20/04/2023,50000,100000,2,0
11654,CAL196112-1,246,METSO,kriquelme@insecap.cl,20/04/2023,75000,100000,2,0
11659,CAL196113,246,METSO,kriquelme@insecap.cl,20/04/2023,90000,0,2,0
11660,CAL196114,246,METSO,kriquelme@insecap.cl,20/04/2023,70000,0,2,0
11661,CAL196115,246,METSO,kriquelme@insecap.cl,20/04/2023,70000,0,2,0
11662,CAL196116-1,594,BERLIAM SPA,sbarraza@insecap.cl,20/04/2023,260000,260000,2,0
11663,CAL196117-1,594,BERLIAM SPA,sbarraza@insecap.cl,20/04/2023,260000,260000,2,0
11664,CAL196118-1,594,BERLIAM SPA,sbarraza@insecap.cl,20/04/2023,260000,260000,2,0
11671,CAL196121,386,AKASA SPA,sbarraza@insecap.cl,20/04/2023,420000,420000,2,0
11667,ANT196122-4,223,JOY GLOBAL,kriquelme@insecap.cl,04/05/2023,1995600,1995600,2,0
11669,ANT196123-1,223,JOY GLOBAL,kriquelme@insecap.cl,10/05/2023,915600,915600,2,0
11670,ANT196124-2,223,JOY GLOBAL,kriquelme@insecap.cl,18/05/2023,915600,915600,2,0
11998,CAL196125-2,670,Ingeniería Fibercom Limitada,sbarraza@insecap.cl,16/05/2023,432000,432000,2,0
11668,ADI196128-4,591,Insecap Capacitación,wcarvajal@insecap.cl,20/04/2023,34000,34000,1,0
11713,CAL196129,513,HEXAGON MINING,sbarraza@insecap.cl,24/04/2023,250000,250000,2,0
11672,ANT196134-1,223,JOY GLOBAL,chervera@insecap.cl,21/04/2023,750000,750000,2,0
11679,CAL196135-1,991,LABORCE,sbarraza@insecap.cl,21/04/2023,345000,345000,2,0
11684,CAL196136-2,90,ASTERCHILE LTDA.,sbarraza@insecap.cl,20/04/2023,40000,40000,2,0
11745,ANT196137-1,287,RENTALMIN,chervera@insecap.cl,20/04/2023,70000,70000,2,0
11683,CAL196138-1,90,ASTERCHILE LTDA.,sbarraza@insecap.cl,20/04/2023,40000,40000,2,0
11674,CAL196141-3,594,BERLIAM SPA,sbarraza@insecap.cl,20/04/2023,70000,70000,2,0
11675,CAL196143,246,METSO,kriquelme@insecap.cl,21/04/2023,70000,0,2,0
11677,CAL196144-1,594,BERLIAM SPA,sbarraza@insecap.cl,20/04/2023,70000,70000,2,0
11678,CAL196145-1,329,SOLUCIONES AMBIENTALES DEL NORTE S.A.,sbarraza@insecap.cl,21/04/2023,240000,240000,2,0
11681,ANT196146,571,Esav Chile,chervera@insecap.cl,21/04/2023,571500,571500,2,0
11682,ANT196147,571,Esav Chile,chervera@insecap.cl,21/04/2023,571500,0,2,0
11839,CAL196149-2,1033,NOKIA,sbarraza@insecap.cl,30/04/2023,280000,280000,2,0
11690,CAL196153-1,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,20/04/2023,40000,40000,2,0
11688,CAL196154-1,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,20/04/2023,40000,40000,2,0
11689,CAL196155-1,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,20/04/2023,40000,40000,2,0
11691,CAL196156-1,594,BERLIAM SPA,sbarraza@insecap.cl,21/04/2023,100000,100000,2,0
11692,CAL196157,594,BERLIAM SPA,sbarraza@insecap.cl,21/04/2023,100000,100000,2,0
11695,CAL196158-2,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,02/05/2023,100000,100000,2,0
11696,CAL196160-1,246,METSO,kriquelme@insecap.cl,21/04/2023,75000,75000,2,0
11697,CAL196162,246,METSO,kriquelme@insecap.cl,21/04/2023,50000,0,2,0
11701,CAL196163-1,246,METSO,kriquelme@insecap.cl,21/04/2023,50000,50000,2,0
11698,CAL196164,246,METSO,kriquelme@insecap.cl,21/04/2023,25000,0,2,0
11700,CAL196165,246,METSO,kriquelme@insecap.cl,21/04/2023,50000,0,2,0
11699,CAL196166,246,METSO,kriquelme@insecap.cl,21/04/2023,25000,0,2,0
11792,ANT196167-5,133,CONVEYOR BELT,sbarraza@insecap.cl,04/05/2023,1256000,1256000,2,0
11705,CAL196168-2,316,SK INDUSTRIAL,sbarraza@insecap.cl,24/04/2023,934150,934150,2,0
11706,CAL196175-1,299,SEMAR,sbarraza@insecap.cl,21/04/2023,145000,145000,2,0
11708,CAL196181,273,PARTICULAR,kriquelme@insecap.cl,21/04/2023,100000,0,2,0
11709,CAL196182,246,METSO,kriquelme@insecap.cl,21/04/2023,70000,0,2,0
11773,ANT196183-1,273,PARTICULAR,kriquelme@insecap.cl,26/04/2023,100000,100000,2,0
11843,ANT196184-1,1049,OS-SERVICE SPA,chervera@insecap.cl,02/05/2023,318000,318000,2,0
11842,ANT196185-1,1049,OS-SERVICE SPA,chervera@insecap.cl,02/05/2023,318000,318000,2,0
12508,CAL196187-2,137,CUMMINS,kriquelme@insecap.cl,22/06/2023,1840000,1840000,3,1
11762,CAL196188-3,451,INGEAP,sbarraza@insecap.cl,28/04/2023,391000,391000,2,0
11936,CAL196190,930,WORLD CLASS,sbarraza@insecap.cl,08/05/2023,160000,160000,2,0
11934,CAL196191-1,930,WORLD CLASS,sbarraza@insecap.cl,08/05/2023,180000,180000,2,0
11805,ADI196192,265,New Tech Copper S.P.A.,kriquelme@insecap.cl,24/04/2023,12327250,0,4,0
11711,CAL196193,265,New Tech Copper S.P.A.,kriquelme@insecap.cl,27/04/2023,6480000,0,2,0
11778,ANT196196-7,1017,EBCO S.A,sbarraza@insecap.cl,12/05/2023,1584569,1584569,2,0
11714,CAL196197-1,200,ICV,kriquelme@insecap.cl,24/04/2023,150000,150000,2,0
11857,ANT196199-4,125,Compass Catering S.A,sbarraza@insecap.cl,04/05/2023,431200,431200,2,0
11717,ANT196200-1,259,MPM,chervera@insecap.cl,24/04/2023,500000,500000,2,0
12061,CAL196203-1,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,15/05/2023,90000,90000,2,0
11976,ANT196204-3,405,FCAB,sbarraza@insecap.cl,09/05/2023,648000,648000,2,0
11818,ANT196205-7,405,FCAB,sbarraza@insecap.cl,02/05/2023,554001,554001,2,0
11719,CAL196207-1,288,RESITER,chervera@insecap.cl,25/04/2023,360000,360000,2,0
11731,CAL196209-1,856,CONSORCIO VOB,sbarraza@insecap.cl,26/04/2023,345000,345000,2,0
11735,CAL196210,856,CONSORCIO VOB,sbarraza@insecap.cl,26/04/2023,120000,120000,2,0
11732,CAL196211-1,856,CONSORCIO VOB,sbarraza@insecap.cl,26/04/2023,341000,341000,2,0
11733,CAL196212,856,CONSORCIO VOB,sbarraza@insecap.cl,26/04/2023,341000,341000,2,0
11734,CAL196213-1,856,CONSORCIO VOB,sbarraza@insecap.cl,26/04/2023,120000,120000,2,0
11721,CAL196215,246,METSO,kriquelme@insecap.cl,24/04/2023,70250,0,2,0
11722,CAL196216-1,246,METSO,kriquelme@insecap.cl,24/04/2023,90000,90000,2,0
11758,CAL196217,403,ROCMIN SPA,kriquelme@insecap.cl,27/04/2023,140000,0,2,0
11723,CAL196218-1,246,METSO,kriquelme@insecap.cl,24/04/2023,50000,50000,2,0
11724,CAL196219-1,246,METSO,kriquelme@insecap.cl,24/04/2023,50000,50000,2,0
11725,CAL196220-1,246,METSO,kriquelme@insecap.cl,24/04/2023,50000,50000,2,0
11726,CAL196221-1,246,METSO,kriquelme@insecap.cl,24/04/2023,50000,50000,2,0
11727,CAL196222-1,246,METSO,kriquelme@insecap.cl,24/04/2023,25000,50000,2,0
11728,ANT196223,521,KDM INDUSTRIAL S.A.,kriquelme@insecap.cl,02/05/2023,936000,0,2,0
11816,CAL196224-5,338,TECNASIC,sbarraza@insecap.cl,02/05/2023,1674576,1674576,2,0
11730,CAL196226,991,LABORCE,sbarraza@insecap.cl,27/04/2023,345000,345000,2,0
11736,CAL196227,565,Emin,sbarraza@insecap.cl,25/04/2023,40000,40000,9,0
11891,ANT196228-3,267,NORACID S.A.,sbarraza@insecap.cl,19/05/2023,817000,817000,2,0
11764,ANT196229-3,181,GUIÑEZ INGENIERIA LTDA,sbarraza@insecap.cl,08/05/2023,1086400,1086400,3,1
11763,ANT196230-4,181,GUIÑEZ INGENIERIA LTDA,sbarraza@insecap.cl,15/05/2023,1321350,1321350,3,1
11766,CAL196232-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,02/05/2023,270000,270000,2,0
11777,CAL196235,421,CONSTRUCTORA BAICAL,sbarraza@insecap.cl,28/04/2023,291000,291000,2,0
11738,CAL196236-1,403,ROCMIN SPA,kriquelme@insecap.cl,25/04/2023,140000,140000,2,0
11903,CAL196238-7,705,KOMATSU CUMMINS CHILE LTDA.,sbarraza@insecap.cl,16/05/2023,1869800,1869800,3,1
11748,CAL196245,1030,REMSA SPA,kriquelme@insecap.cl,26/04/2023,220000,0,2,0
12032,ANT196248-1,148,DTSA,chervera@insecap.cl,30/05/2023,695200,695200,2,0
11749,CAL196250,856,CONSORCIO VOB,sbarraza@insecap.cl,26/04/2023,341000,341000,2,0
11750,CAL196254,246,METSO,kriquelme@insecap.cl,25/04/2023,90000,0,2,0
11756,CAL196255,230,Lem,chervera@insecap.cl,26/04/2023,419000,419000,2,0
11751,ANT196256,287,RENTALMIN,chervera@insecap.cl,28/04/2023,280000,280000,2,0
11752,ANT196257,287,RENTALMIN,chervera@insecap.cl,28/04/2023,280000,0,2,0
11753,ANT196258,287,RENTALMIN,chervera@insecap.cl,28/04/2023,210000,0,2,0
11754,ADI196260-3,739,SIERRA GORDA  SCM,chervera@insecap.cl,31/05/2023,1300000,1300000,3,0
11913,CAL196263-1,213,INTSERCOM,kriquelme@insecap.cl,11/05/2023,405000,405000,2,0
11757,CAL196264-1,403,ROCMIN SPA,kriquelme@insecap.cl,27/04/2023,140000,140000,2,0
11759,CAL196265,200,ICV,kriquelme@insecap.cl,25/04/2023,30000,0,2,0
11788,ANT196267-3,405,FCAB,sbarraza@insecap.cl,04/05/2023,685200,685200,2,0
11829,ANT196269-4,964,FLUITEK MARCO SPA,chervera@insecap.cl,28/04/2023,762800,762800,2,0
11767,CAL196270-1,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,25/04/2023,0,210000,2,0
11765,CAL196271,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,25/04/2023,210000,0,2,0
11791,CAL196272-1,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,27/04/2023,20000,20000,2,0
11790,CAL196273,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,27/04/2023,20000,20000,2,0
11789,CAL196274-1,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,27/04/2023,20000,20000,2,0
11810,CAL196275-2,230,Lem,chervera@insecap.cl,21/05/2023,326000,326000,2,0
12001,CAL196276-2,670,Ingeniería Fibercom Limitada,sbarraza@insecap.cl,25/05/2023,247500,297000,3,0
11774,CAL196277,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,25/04/2023,0,0,2,0
11768,CAL196278-1,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,25/04/2023,270000,270000,2,0
12000,CAL196279-2,670,Ingeniería Fibercom Limitada,sbarraza@insecap.cl,18/05/2023,297000,297000,2,0
11769,CAL196280-3,835,CONSTRUCTORA GMT LTDA,kriquelme@insecap.cl,26/04/2023,90000,90000,2,0
11771,CAL196281-3,215,INVERSIONES KALLPA SPA,kriquelme@insecap.cl,27/04/2023,1650000,1650000,2,0
11772,CAL196282-3,273,PARTICULAR,sbarraza@insecap.cl,29/04/2023,500000,500000,2,0
11775,ADI196283,548,Metso Industrial Services SpA,kriquelme@insecap.cl,27/04/2023,4035000,0,2,0
11877,CAL196284-2,1013,SOCIEDAD COMERCIAL DE TRANSPORTES ICT LTDA ,sbarraza@insecap.cl,05/05/2023,355649,355649,2,0
11811,CAL196287-1,594,BERLIAM SPA,sbarraza@insecap.cl,28/04/2023,140000,140000,2,0
11780,ANT196288-1,837,NORTHTEK INGENIERÍA LIMITADA,sbarraza@insecap.cl,27/04/2023,384000,384000,2,0
11781,CAL196292,246,METSO,kriquelme@insecap.cl,02/05/2023,90000,0,2,0
11782,CAL196293,246,METSO,kriquelme@insecap.cl,28/04/2023,70000,0,2,0
11783,CAL196297-3,594,BERLIAM SPA,sbarraza@insecap.cl,27/04/2023,405104,405104,2,0
11784,CAL196298,246,METSO,kriquelme@insecap.cl,27/04/2023,70030,0,2,0
11785,CAL196299,246,METSO,kriquelme@insecap.cl,27/04/2023,70000,0,2,0
11871,CAL196305-1,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,12/05/2023,80000,80000,2,0
11870,CAL196306-2,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,12/05/2023,80000,80000,2,0
11923,CAL196307,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,05/05/2023,40000,40000,2,0
11924,CAL196308-1,333,STEEL INGENIERIA S.A.,sbarraza@insecap.cl,05/05/2023,40000,40000,2,0
11793,ANT196312,259,MPM,chervera@insecap.cl,27/04/2023,204000,205500,2,0
11795,ANT196313,259,MPM,chervera@insecap.cl,27/04/2023,204000,0,2,0
11794,ANT196314,259,MPM,chervera@insecap.cl,27/04/2023,204000,0,2,0
11797,ANT196315,259,MPM,chervera@insecap.cl,28/04/2023,206500,0,2,0
