idComercializacion,EstadoComercializacion,Fecha
11840,1,23/05/2023
11806,0,27/04/2023
11806,1,03/05/2023
11830,0,28/04/2023
11830,1,05/05/2023
11804,0,27/04/2023
11804,1,03/05/2023
11802,0,27/04/2023
11802,1,03/05/2023
11799,0,27/04/2023
11799,1,28/06/2023
11807,0,27/04/2023
11807,1,18/05/2023
11837,0,28/04/2023
11837,1,08/05/2023
11809,0,27/04/2023
11809,1,18/05/2023
11801,0,27/04/2023
11801,1,17/05/2023
11803,0,27/04/2023
11803,1,30/05/2023
11826,0,28/04/2023
11826,1,08/05/2023
11808,0,27/04/2023
11808,1,31/05/2023
11814,0,27/04/2023
11814,1,03/05/2023
11873,0,03/05/2023
11873,1,15/11/2023
11874,0,03/05/2023
11874,1,31/10/2023
11813,0,27/04/2023
11813,1,04/05/2023
11812,0,27/04/2023
11812,1,03/05/2023
11819,0,27/04/2023
11819,0,16/05/2023
11819,0,29/06/2023
11819,1,10/05/2023
11819,1,21/05/2023
11819,1,29/06/2023
11820,0,27/04/2023
11820,1,21/05/2023
11821,0,27/04/2023
11821,0,29/06/2023
11821,1,21/05/2023
11821,1,29/06/2023
11823,0,27/04/2023
11823,1,21/05/2023
11822,0,27/04/2023
11822,0,29/06/2023
11822,1,21/05/2023
11822,1,25/10/2023
11825,0,28/04/2023
11825,1,31/05/2023
11824,0,28/04/2023
11824,1,31/05/2023
11938,0,08/05/2023
11938,1,12/09/2023
11940,0,08/05/2023
11940,1,12/09/2023
11833,0,28/04/2023
11833,1,05/01/2024
11832,0,28/04/2023
11832,1,24/05/2023
11827,0,28/04/2023
11827,1,24/05/2023
11827,3,23/05/2023
11828,0,28/04/2023
11828,1,25/05/2023
11838,0,28/04/2023
11838,1,23/05/2023
11831,0,28/04/2023
11831,1,14/06/2023
11836,0,28/04/2023
11836,1,04/05/2023
11841,0,01/05/2023
11841,1,13/06/2023
11846,0,02/05/2023
11846,1,23/05/2023
11847,0,02/05/2023
11847,0,05/06/2023
11847,1,05/06/2023
11847,1,05/06/2023
11844,0,02/05/2023
11844,1,22/06/2023
11848,0,02/05/2023
11848,1,04/05/2023
11850,0,02/05/2023
11850,1,09/05/2023
11858,0,02/05/2023
11858,1,11/05/2023
11898,0,04/05/2023
11898,1,25/05/2023
11851,0,02/05/2023
11851,1,30/05/2023
11856,0,02/05/2023
11856,0,05/05/2023
11856,0,05/05/2023
11856,1,04/05/2023
11856,1,05/05/2023
11856,1,05/05/2023
11855,0,02/05/2023
11855,0,05/05/2023
11855,1,04/05/2023
11855,1,05/05/2023
11853,0,02/05/2023
11853,0,05/05/2023
11853,1,04/05/2023
11853,1,05/05/2023
11854,0,02/05/2023
11854,0,05/05/2023
11854,1,04/05/2023
11854,1,05/05/2023
11852,0,02/05/2023
11852,1,04/05/2023
11859,0,03/05/2023
11859,0,18/05/2023
11859,1,17/05/2023
11859,1,29/05/2023
11883,0,04/05/2023
11883,1,21/07/2023
11884,0,04/05/2023
11884,1,21/07/2023
11882,0,03/05/2023
11882,1,05/04/2024
11882,3,12/05/2023
11885,0,04/05/2023
11885,1,21/07/2023
11886,0,04/05/2023
11886,1,05/04/2024
11906,0,05/05/2023
11906,1,04/07/2023
11896,0,04/05/2023
11896,1,12/10/2023
11905,0,05/05/2023
11905,1,01/06/2023
11860,0,03/05/2023
11860,1,09/01/2024
11907,0,05/05/2023
11907,1,31/05/2023
11907,3,18/05/2023
11861,0,03/05/2023
11861,1,11/05/2023
11908,0,05/05/2023
11908,1,01/06/2023
11908,3,23/05/2023
12739,0,28/06/2023
12739,1,24/08/2023
12358,0,02/06/2023
12358,0,14/06/2023
12358,1,14/06/2023
12358,1,24/08/2023
11863,0,03/05/2023
11863,2,16/05/2023
11862,0,03/05/2023
11862,1,30/05/2023
11864,0,03/05/2023
11864,1,11/05/2023
11865,0,03/05/2023
11865,1,19/10/2023
11865,3,10/07/2023
11866,0,03/05/2023
11866,0,25/07/2023
11866,1,19/07/2023
11866,1,03/11/2023
11867,0,03/05/2023
11867,1,19/07/2023
11868,0,03/05/2023
11868,0,21/11/2023
11868,1,21/11/2023
11868,1,30/11/2023
11868,3,09/06/2023
11868,3,21/11/2023
11869,0,03/05/2023
11869,1,10/10/2023
11869,3,09/06/2023
11991,0,09/05/2023
11991,1,12/09/2023
11993,0,09/05/2023
11993,1,12/09/2023
11992,0,09/05/2023
11992,1,12/09/2023
11994,0,09/05/2023
11994,1,12/09/2023
11872,0,03/05/2023
11872,1,11/05/2023
11980,0,09/05/2023
11980,1,30/06/2023
11875,0,03/05/2023
11875,1,30/05/2023
11876,0,03/05/2023
11876,1,06/12/2023
11876,3,10/05/2023
11878,0,03/05/2023
11878,2,01/06/2023
11880,0,03/05/2023
11880,1,03/10/2023
11879,0,03/05/2023
11879,1,03/10/2023
11881,0,03/05/2023
11881,1,23/06/2023
12008,0,10/05/2023
12008,1,16/06/2023
11912,0,05/05/2023
11912,1,18/05/2023
12047,0,12/05/2023
12047,1,26/12/2023
12047,3,07/06/2023
11922,0,05/05/2023
11922,2,25/05/2023
11943,0,08/05/2023
11943,1,15/05/2023
11957,0,08/05/2023
11957,1,15/05/2023
11958,0,08/05/2023
11958,1,15/05/2023
11897,0,04/05/2023
11897,1,23/05/2023
11887,0,04/05/2023
12071,0,15/05/2023
12071,1,18/08/2023
12072,0,15/05/2023
12072,1,25/07/2023
12070,0,15/05/2023
12070,1,25/07/2023
12069,0,15/05/2023
12069,1,25/10/2023
11888,0,04/05/2023
11888,1,29/05/2023
11889,0,04/05/2023
11889,1,31/05/2023
11890,0,04/05/2023
11890,1,30/05/2023
11892,0,04/05/2023
11892,1,27/06/2023
11899,0,04/05/2023
11899,1,09/05/2023
11893,0,04/05/2023
11893,1,09/05/2023
11894,0,04/05/2023
11894,1,09/05/2023
11895,0,04/05/2023
11895,1,09/05/2023
12033,0,11/05/2023
12033,1,05/06/2023
12026,0,11/05/2023
12026,1,19/05/2023
11900,0,04/05/2023
11900,1,23/05/2023
11909,0,05/05/2023
11909,1,09/06/2023
12040,0,11/05/2023
12040,1,05/09/2023
12040,3,27/07/2023
12039,0,11/05/2023
12039,1,03/10/2023
12039,3,20/06/2023
12041,0,11/05/2023
12041,1,06/11/2023
12041,3,20/06/2023
11916,0,05/05/2023
11916,1,12/06/2023
11915,0,05/05/2023
11915,1,12/06/2023
11911,0,05/05/2023
11911,1,28/06/2023
11911,3,27/06/2023
12036,0,11/05/2023
12036,1,31/05/2023
11901,0,04/05/2023
11901,1,26/06/2023
11910,0,05/05/2023
11910,1,09/05/2023
11914,0,05/05/2023
11914,1,31/05/2023
11939,0,08/05/2023
11939,1,10/05/2023
11918,0,05/05/2023
11918,1,23/05/2023
11917,0,05/05/2023
11917,2,08/05/2023
11919,0,05/05/2023
11919,1,30/05/2023
11920,0,05/05/2023
11920,1,30/05/2023
11921,0,05/05/2023
11921,1,30/05/2023
11932,0,08/05/2023
11932,1,12/05/2023
11982,0,09/05/2023
11982,0,29/06/2023
11982,1,23/06/2023
11982,1,08/08/2023
11930,0,08/05/2023
11930,1,12/05/2023
11933,0,08/05/2023
11933,1,12/05/2023
11929,0,08/05/2023
11929,1,12/05/2023
11925,0,06/05/2023
11925,1,10/05/2023
11978,0,09/05/2023
11978,1,17/05/2023
11926,0,08/05/2023
11926,1,12/06/2023
11927,0,08/05/2023
11927,1,12/06/2023
11928,0,08/05/2023
11928,1,12/06/2023
11931,0,08/05/2023
11931,1,30/05/2023
11937,0,08/05/2023
11937,1,30/05/2023
11935,0,08/05/2023
11935,1,30/05/2023
11941,0,08/05/2023
11941,1,16/05/2023
11962,0,08/05/2023
11962,1,17/05/2023
11945,0,08/05/2023
11945,1,16/05/2023
11947,0,08/05/2023
11947,1,16/05/2023
11942,0,08/05/2023
11946,0,08/05/2023
11946,1,16/05/2023
11948,0,08/05/2023
11948,1,16/05/2023
11949,0,08/05/2023
11949,1,30/05/2023
11961,0,08/05/2023
11961,1,04/07/2023
11944,0,08/05/2023
11944,1,28/06/2023
11950,0,08/05/2023
11950,1,28/06/2023
11951,0,08/05/2023
11951,1,25/05/2023
11952,0,08/05/2023
11952,2,14/06/2023
11953,0,08/05/2023
11953,1,12/06/2023
11954,0,08/05/2023
11954,1,12/06/2023
11955,0,08/05/2023
11955,1,12/06/2023
12096,0,16/05/2023
12096,1,25/05/2023
12096,1,25/05/2023
11960,0,08/05/2023
11960,1,19/06/2023
11959,0,08/05/2023
11959,1,10/05/2023
11965,0,08/05/2023
11965,0,29/08/2023
11965,1,28/08/2023
11965,1,05/10/2023
11964,0,08/05/2023
11964,1,29/06/2023
11963,0,08/05/2023
11963,1,27/06/2023
12092,0,16/05/2023
12092,1,21/12/2023
11966,0,09/05/2023
11966,2,10/05/2023
11967,0,09/05/2023
11967,2,17/05/2023
11968,0,09/05/2023
11968,1,28/06/2023
11969,0,09/05/2023
11969,1,28/06/2023
11971,0,09/05/2023
11971,1,28/06/2023
11970,0,09/05/2023
11970,1,28/06/2023
11972,0,09/05/2023
11972,1,28/06/2023
11973,0,09/05/2023
11973,1,28/06/2023
11974,0,09/05/2023
11974,1,28/06/2023
11995,0,09/05/2023
11995,1,28/06/2023
11975,0,09/05/2023
11975,1,29/06/2023
11975,3,31/05/2023
11979,0,09/05/2023
11979,1,17/07/2023
11990,0,09/05/2023
11990,2,29/05/2023
11981,0,09/05/2023
11981,1,01/06/2023
11988,0,09/05/2023
11988,1,12/05/2023
11983,0,09/05/2023
11983,2,25/05/2023
11986,0,09/05/2023
11986,2,12/06/2023
11987,0,09/05/2023
11987,1,03/10/2023
11985,0,09/05/2023
11985,2,15/05/2023
11984,0,09/05/2023
11984,1,03/10/2023
11996,0,09/05/2023
11996,1,17/05/2023
11989,0,09/05/2023
11989,1,23/05/2023
11997,0,09/05/2023
11997,1,25/07/2023
12024,0,11/05/2023
12024,1,25/07/2023
12006,0,10/05/2023
12006,1,31/05/2023
12007,0,10/05/2023
12007,1,31/05/2023
12010,0,10/05/2023
12010,1,31/05/2023
11999,0,10/05/2023
11999,1,12/06/2023
12004,0,10/05/2023
12004,1,07/07/2023
12003,0,10/05/2023
12003,1,07/07/2023
12005,0,10/05/2023
12005,1,16/05/2023
12009,0,10/05/2023
12009,1,29/05/2023
12016,0,10/05/2023
12016,1,20/02/2024
12016,3,21/07/2023
12013,0,10/05/2023
12013,1,08/06/2023
12014,0,10/05/2023
12014,1,16/05/2023
12012,0,10/05/2023
12012,1,08/06/2023
12011,0,10/05/2023
12011,1,23/05/2023
12017,0,10/05/2023
12017,1,03/10/2023
12015,0,10/05/2023
12015,1,03/10/2023
12527,0,13/06/2023
12527,0,28/07/2023
12527,1,18/08/2023
12527,3,28/07/2023
12527,3,31/07/2023
12018,0,11/05/2023
12018,1,23/05/2023
12019,0,11/05/2023
12019,1,25/07/2023
12020,0,11/05/2023
12020,1,01/06/2023
12021,0,11/05/2023
12021,1,01/06/2023
12022,0,11/05/2023
12022,1,07/06/2023
12023,0,11/05/2023
12023,1,07/06/2023
12063,0,15/05/2023
12063,1,18/05/2023
12025,0,11/05/2023
12025,1,30/05/2023
12042,0,11/05/2023
12042,1,16/05/2023
12027,0,11/05/2023
12027,1,30/05/2023
12028,0,11/05/2023
12028,1,21/05/2023
12029,0,11/05/2023
12029,0,16/01/2025
12029,1,15/01/2025
12030,0,11/05/2023
12030,1,25/05/2023
12034,0,11/05/2023
12034,1,23/05/2023
12031,0,11/05/2023
12031,1,23/05/2023
12060,0,15/05/2023
12060,1,21/05/2023
12174,0,19/05/2023
12174,1,29/05/2023
12048,0,12/05/2023
12048,1,28/06/2023
12035,0,11/05/2023
12035,1,21/05/2023
12037,0,11/05/2023
12037,1,01/06/2023
12038,0,11/05/2023
12038,1,01/06/2023
12043,0,11/05/2023
12043,1,15/05/2023
12049,0,12/05/2023
12049,1,15/05/2023
12067,0,15/05/2023
12067,1,04/07/2023
12044,0,11/05/2023
12044,1,05/06/2023
12054,0,15/05/2023
12054,1,23/05/2023
12052,0,12/05/2023
12052,0,02/06/2023
12052,1,01/06/2023
12052,1,05/06/2023
12053,0,12/05/2023
12053,0,02/06/2023
12053,1,01/06/2023
12053,1,05/06/2023
12051,0,12/05/2023
12051,0,02/06/2023
12051,1,01/06/2023
12051,1,05/06/2023
12046,0,12/05/2023
12046,1,14/06/2023
12045,0,12/05/2023
12045,1,22/06/2023
12050,0,12/05/2023
12050,1,10/07/2023
12079,0,16/05/2023
12079,1,20/06/2023
12188,0,22/05/2023
12188,1,14/06/2023
12122,0,17/05/2023
12122,1,05/06/2023
12055,0,15/05/2023
12055,1,23/05/2023
12057,0,15/05/2023
12057,1,07/06/2023
12058,0,15/05/2023
12058,1,07/06/2023
12059,0,15/05/2023
12059,1,07/06/2023
12056,0,15/05/2023
12056,1,14/07/2023
12080,0,16/05/2023
12080,1,13/06/2023
12066,0,15/05/2023
12066,1,17/05/2023
12115,0,17/05/2023
12115,1,23/05/2023
12202,0,23/05/2023
12202,1,28/12/2023
12123,0,17/05/2023
12123,1,23/06/2023
12127,0,17/05/2023
12127,1,23/06/2023
12128,0,17/05/2023
12128,1,23/06/2023
12064,0,15/05/2023
12064,1,28/06/2023
12126,0,17/05/2023
12126,1,23/06/2023
12124,0,17/05/2023
12124,1,23/06/2023
12125,0,17/05/2023
12125,1,23/06/2023
12129,0,17/05/2023
12129,1,23/06/2023
12065,0,15/05/2023
12065,1,23/05/2023
12068,0,15/05/2023
12068,1,23/06/2023
12296,0,30/05/2023
12296,2,10/10/2023
12074,0,15/05/2023
12074,1,14/07/2023
12073,0,15/05/2023
12073,1,04/07/2023
12075,0,15/05/2023
12075,1,04/07/2023
12076,0,15/05/2023
12076,1,04/07/2023
12119,0,17/05/2023
12119,0,09/06/2023
12119,1,09/06/2023
12119,1,16/06/2023
12077,0,15/05/2023
12077,2,23/06/2023
12078,0,15/05/2023
12078,1,28/06/2023
12238,0,25/05/2023
12238,1,13/06/2023
12095,0,16/05/2023
12095,1,02/08/2023
12081,0,16/05/2023
12081,1,02/06/2023
12082,0,16/05/2023
12082,1,12/06/2023
12083,0,16/05/2023
12083,1,22/06/2023
12090,0,16/05/2023
12090,1,08/06/2023
12089,0,16/05/2023
12089,1,08/06/2023
12088,0,16/05/2023
12088,1,08/06/2023
12087,0,16/05/2023
12087,1,08/06/2023
12085,0,16/05/2023
12085,1,08/06/2023
12084,0,16/05/2023
12084,1,08/06/2023
12086,0,16/05/2023
12086,2,17/05/2023
12197,0,22/05/2023
12197,1,05/06/2023
12091,0,16/05/2023
12091,1,19/10/2023
12091,3,27/06/2023
12093,0,16/05/2023
12093,1,29/05/2023
12097,0,16/05/2023
12097,1,23/05/2023
12100,0,16/05/2023
12100,1,23/05/2023
12100,1,23/05/2023
12098,0,16/05/2023
12098,1,23/05/2023
12101,0,16/05/2023
12101,1,28/06/2023
12099,0,16/05/2023
12099,1,28/06/2023
12117,0,17/05/2023
12117,1,14/07/2023
12118,0,17/05/2023
12118,1,17/07/2023
12103,0,16/05/2023
12103,1,16/06/2023
12234,0,25/05/2023
12234,1,09/06/2023
12235,0,25/05/2023
12235,1,09/06/2023
12105,0,16/05/2023
12105,1,12/06/2023
12104,0,16/05/2023
12104,1,20/07/2023
12107,0,16/05/2023
12107,1,12/06/2023
12108,0,16/05/2023
12108,1,12/06/2023
12109,0,16/05/2023
12109,1,12/06/2023
12106,0,16/05/2023
12106,1,12/06/2023
12110,0,16/05/2023
12110,1,25/07/2023
12111,0,16/05/2023
12111,1,29/06/2023
12615,0,19/06/2023
12615,1,08/08/2023
12121,0,17/05/2023
12121,1,01/06/2023
12112,0,17/05/2023
12112,1,31/05/2023
12114,0,17/05/2023
12114,1,23/05/2023
12113,0,17/05/2023
12113,1,22/05/2023
12183,0,22/05/2023
12183,1,06/06/2023
12184,0,22/05/2023
12184,1,06/06/2023
12184,1,06/06/2023
12116,0,17/05/2023
12116,1,27/06/2023
12336,0,01/06/2023
12336,1,12/06/2023
12166,0,18/05/2023
12166,1,29/06/2023
12120,0,17/05/2023
12120,1,24/05/2023
12370,0,05/06/2023
12370,1,13/06/2023
12624,0,20/06/2023
12624,1,22/09/2023
12624,3,21/09/2023
12130,0,17/05/2023
12130,1,12/06/2023
12131,0,17/05/2023
12131,1,23/06/2023
12132,0,18/05/2023
12132,1,29/05/2023
12167,0,19/05/2023
12167,1,31/05/2023
12169,0,19/05/2023
12169,1,31/05/2023
12173,0,19/05/2023
12173,1,31/05/2023
12137,0,18/05/2023
12137,1,04/07/2023
12688,0,22/06/2023
12688,1,11/08/2023
12689,0,22/06/2023
12689,1,11/08/2023
12249,0,25/05/2023
12249,1,07/06/2023
12248,0,25/05/2023
12248,1,07/06/2023
12133,0,18/05/2023
12133,1,21/12/2023
12516,0,13/06/2023
12516,1,20/06/2023
12182,0,22/05/2023
12182,1,28/06/2023
12134,0,18/05/2023
12134,1,28/06/2023
12172,0,19/05/2023
12172,1,28/06/2023
12135,0,18/05/2023
12135,1,12/06/2023
12136,0,18/05/2023
12136,1,12/06/2023
12259,0,26/05/2023
12259,1,25/07/2023
12259,3,18/07/2023
12138,0,18/05/2023
12138,1,05/06/2023
12139,0,18/05/2023
12139,1,05/07/2023
12140,0,18/05/2023
12140,1,05/07/2023
12175,0,19/05/2023
12175,1,09/08/2023
12175,3,09/06/2023
12141,0,18/05/2023
12141,2,31/08/2023
12142,0,18/05/2023
12142,1,14/06/2023
12143,0,18/05/2023
12143,1,14/06/2023
12144,0,18/05/2023
12144,1,18/07/2023
12145,0,18/05/2023
12145,1,29/06/2023
12146,0,18/05/2023
12146,1,02/08/2023
12161,0,18/05/2023
12161,1,28/06/2023
12231,0,25/05/2023
12231,1,27/01/2024
12162,0,18/05/2023
12162,1,28/06/2023
12164,0,18/05/2023
12164,1,28/06/2023
12163,0,18/05/2023
12163,1,28/06/2023
12165,0,18/05/2023
12165,1,28/06/2023
12177,0,19/05/2023
12177,0,14/07/2023
12177,1,14/07/2023
12177,1,14/07/2023
12168,0,19/05/2023
12168,1,22/05/2023
12168,1,22/05/2023
12387,0,06/06/2023
12387,1,14/06/2023
12171,0,19/05/2023
12171,1,23/05/2023
12170,0,19/05/2023
12170,1,02/06/2023
12179,0,19/05/2023
12179,1,28/08/2023
12176,0,19/05/2023
12176,0,16/01/2025
12176,1,15/01/2025
12180,0,19/05/2023
12180,1,31/05/2023
12181,0,21/05/2023
12181,1,29/05/2023
12190,0,22/05/2023
12190,1,24/05/2023
12196,0,22/05/2023
12196,1,05/06/2023
12195,0,22/05/2023
12195,1,31/05/2023
12185,0,22/05/2023
12185,1,12/06/2023
12187,0,22/05/2023
12187,1,14/06/2023
12186,0,22/05/2023
12186,1,12/06/2023
12189,0,22/05/2023
12189,1,02/08/2023
12191,0,22/05/2023
12191,1,21/07/2023
12192,0,22/05/2023
12192,1,31/05/2023
12193,0,22/05/2023
12193,1,27/07/2023
12214,0,23/05/2023
12214,1,04/07/2023
12194,0,22/05/2023
12194,1,03/10/2023
12206,0,23/05/2023
12206,1,31/05/2023
12219,0,24/05/2023
12219,1,06/11/2023
12219,3,23/06/2023
12215,0,23/05/2023
12215,1,05/06/2023
12216,0,23/05/2023
12216,1,05/06/2023
12198,0,22/05/2023
12198,1,29/05/2023
12199,0,22/05/2023
12199,1,29/05/2023
12201,0,22/05/2023
12201,1,02/08/2023
12351,0,02/06/2023
12351,2,20/06/2023
12208,0,23/05/2023
12208,1,25/07/2023
12208,3,10/07/2023
12207,0,23/05/2023
12207,1,11/07/2023
12281,0,29/05/2023
12281,0,06/06/2023
12281,0,07/06/2023
12281,1,06/06/2023
12281,1,06/06/2023
12281,1,27/06/2023
12224,0,24/05/2023
12224,1,31/05/2023
12217,0,23/05/2023
12217,1,10/07/2023
12209,0,23/05/2023
12209,1,22/06/2023
12250,0,25/05/2023
12250,1,05/06/2023
12282,0,29/05/2023
12282,1,05/06/2023
12312,0,31/05/2023
12312,0,25/07/2023
12312,1,25/07/2023
12312,1,07/08/2023
12210,0,23/05/2023
12210,1,31/05/2023
12306,0,30/05/2023
12306,1,28/08/2023
12309,0,30/05/2023
12309,1,25/07/2023
12307,0,30/05/2023
12307,1,25/07/2023
12308,0,30/05/2023
12308,1,25/07/2023
12211,0,23/05/2023
12211,0,05/06/2023
12211,1,31/05/2023
12211,1,09/06/2023
12212,0,23/05/2023
12212,1,31/05/2023
12213,0,23/05/2023
12213,1,31/05/2023
12218,0,24/05/2023
12218,1,14/07/2023
12311,0,31/05/2023
12311,1,28/08/2023
12220,0,24/05/2023
12220,1,06/11/2023
12220,3,19/07/2023
12529,0,13/06/2023
12529,2,19/12/2023
12295,0,30/05/2023
12295,1,23/06/2023
12243,0,25/05/2023
12243,1,09/06/2023
12222,0,24/05/2023
12222,1,10/01/2024
12289,0,29/05/2023
12289,1,05/06/2023
12223,0,24/05/2023
12223,0,21/01/2025
12223,1,14/01/2025
12368,0,05/06/2023
12368,1,30/01/2024
12225,0,24/05/2023
12225,1,27/06/2023
12226,0,24/05/2023
12226,1,20/07/2023
12233,0,25/05/2023
12233,1,14/07/2023
12247,0,25/05/2023
12247,1,28/11/2023
12227,0,24/05/2023
12227,1,12/06/2023
12230,0,24/05/2023
12230,1,31/05/2023
12229,0,24/05/2023
12229,1,08/06/2023
12232,0,25/05/2023
12232,1,05/06/2023
12245,0,25/05/2023
12245,1,09/06/2023
12256,0,26/05/2023
12256,1,31/05/2023
12241,0,25/05/2023
12241,1,06/06/2023
12253,0,25/05/2023
12253,1,31/05/2023
12253,1,31/05/2023
12246,0,25/05/2023
12246,1,17/07/2023
12251,0,25/05/2023
12251,1,01/06/2023
12236,0,25/05/2023
12236,1,29/06/2023
12263,0,26/05/2023
12263,1,01/08/2023
12383,0,05/06/2023
12383,1,12/07/2023
12257,0,26/05/2023
12257,1,20/11/2023
12257,3,20/06/2023
12390,0,06/06/2023
12390,1,22/06/2023
12389,0,06/06/2023
12389,1,22/06/2023
12388,0,06/06/2023
12388,1,22/06/2023
12554,0,14/06/2023
12554,1,01/08/2023
12555,0,14/06/2023
12555,1,01/08/2023
12556,0,14/06/2023
12556,1,01/08/2023
12237,0,25/05/2023
12237,1,12/06/2023
12239,0,25/05/2023
12239,1,27/07/2023
12240,0,25/05/2023
12240,2,16/06/2023
12244,0,25/05/2023
12244,1,31/05/2023
12273,0,26/05/2023
12273,1,30/05/2023
12252,0,25/05/2023
12252,1,07/07/2023
12580,0,15/06/2023
12580,7,31/01/2024
12323,0,31/05/2023
12323,1,27/06/2023
12254,0,25/05/2023
12254,1,20/07/2023
12354,0,02/06/2023
12354,1,14/07/2023
12355,0,02/06/2023
12355,1,14/07/2023
12258,0,26/05/2023
12258,1,31/05/2023
12270,0,26/05/2023
12270,1,31/05/2023
12762,0,29/06/2023
12762,1,03/07/2023
12260,0,26/05/2023
12260,0,18/07/2023
12260,1,25/07/2023
12260,3,18/07/2023
12260,3,18/07/2023
12262,0,26/05/2023
12262,0,08/06/2023
12262,1,08/06/2023
12262,1,29/06/2023
12261,0,26/05/2023
12261,1,30/06/2023
12264,0,26/05/2023
12264,1,14/06/2023
12265,0,26/05/2023
12265,1,25/07/2023
12266,0,26/05/2023
12266,1,14/07/2023
12267,0,26/05/2023
12267,1,14/07/2023
12268,0,26/05/2023
12268,1,14/07/2023
12269,0,26/05/2023
12269,1,14/07/2023
12274,0,26/05/2023
12274,1,31/05/2023
12338,0,01/06/2023
12338,1,30/06/2023
12286,0,29/05/2023
12286,1,05/06/2023
12432,0,08/06/2023
12432,0,22/08/2023
12432,1,22/08/2023
12432,1,23/08/2023
12431,0,08/06/2023
12431,1,03/07/2023
12310,0,30/05/2023
12310,1,09/07/2023
12288,0,29/05/2023
12288,1,09/07/2023
12313,0,31/05/2023
12313,1,03/07/2023
12271,0,26/05/2023
12271,1,22/06/2023
12272,0,26/05/2023
12272,1,22/06/2023
12314,0,31/05/2023
12314,1,09/07/2023
12291,0,30/05/2023
12291,1,12/06/2023
12509,0,13/06/2023
12509,1,15/06/2023
12275,0,29/05/2023
12275,2,07/06/2023
12283,0,29/05/2023
12283,1,29/06/2023
12276,0,29/05/2023
12276,1,29/06/2023
12277,0,29/05/2023
12277,1,20/10/2023
12285,0,29/05/2023
12285,2,07/06/2023
12278,0,29/05/2023
12278,1,28/06/2023
12279,0,29/05/2023
12279,1,28/06/2023
12280,0,29/05/2023
12280,1,28/06/2023
12284,0,29/05/2023
12284,1,22/06/2023
12287,0,29/05/2023
12287,1,21/07/2023
12293,0,30/05/2023
12293,1,05/06/2023
12301,0,30/05/2023
12301,1,15/06/2023
12302,0,30/05/2023
12302,1,15/06/2023
12722,0,27/06/2023
12722,1,31/07/2023
12722,3,06/07/2023
12290,0,29/05/2023
12290,1,20/07/2023
12292,0,30/05/2023
12292,2,08/06/2023
12294,0,30/05/2023
12294,1,22/06/2023
12324,0,31/05/2023
12324,1,23/08/2023
12298,0,30/05/2023
12298,1,05/07/2023
12297,0,30/05/2023
12297,1,30/06/2023
12334,0,01/06/2023
12334,1,08/06/2023
12299,0,30/05/2023
12299,0,26/07/2023
12299,1,30/06/2023
12299,1,27/12/2023
12299,3,30/06/2023
12299,3,26/07/2023
12303,0,30/05/2023
12303,1,30/06/2023
12304,0,30/05/2023
12304,1,18/07/2023
12305,0,30/05/2023
12305,1,29/06/2023
12493,0,12/06/2023
12493,1,15/06/2023
12378,0,05/06/2023
12378,1,28/08/2023
12384,0,06/06/2023
12384,1,03/08/2023
12320,0,31/05/2023
12320,1,06/07/2023
12315,0,31/05/2023
12315,1,09/06/2023
12319,0,31/05/2023
12319,1,17/07/2023
12326,0,31/05/2023
12326,1,28/08/2023
12333,0,01/06/2023
12333,0,31/07/2023
12333,1,28/07/2023
12333,1,04/08/2023
12316,0,31/05/2023
12316,1,27/07/2023
12317,0,31/05/2023
12317,1,27/07/2023
12318,0,31/05/2023
12318,1,27/07/2023
12321,0,31/05/2023
12321,1,22/06/2023
12322,0,31/05/2023
12322,1,22/06/2023
12327,0,01/06/2023
12327,1,14/06/2023
12328,0,01/06/2023
12328,1,14/06/2023
12329,0,01/06/2023
12329,1,27/06/2023
12348,0,02/06/2023
12348,1,27/06/2023
12330,0,01/06/2023
12330,1,27/07/2023
12331,0,01/06/2023
12331,1,27/07/2023
12457,0,08/06/2023
12457,1,12/07/2023
12362,0,05/06/2023
12362,1,22/06/2023
12352,0,02/06/2023
12352,1,20/07/2023
12391,0,06/06/2023
12391,1,14/06/2023
12742,0,28/06/2023
12742,1,10/07/2023
12743,0,28/06/2023
12743,1,05/07/2023
12335,0,01/06/2023
12335,2,01/06/2023
12337,0,01/06/2023
12337,0,28/02/2024
12337,1,31/01/2024
12337,1,25/03/2024
12339,0,01/06/2023
12339,1,29/06/2023
12346,0,02/06/2023
12346,1,25/09/2023
12343,0,01/06/2023
12343,1,28/06/2023
12344,0,01/06/2023
12344,1,28/06/2023
12345,0,01/06/2023
12345,1,29/06/2023
12340,0,01/06/2023
12340,1,06/06/2023
12341,0,01/06/2023
12341,1,02/08/2023
12342,0,01/06/2023
12342,1,02/08/2023
12347,0,02/06/2023
12347,1,24/10/2023
12361,0,02/06/2023
12361,0,18/08/2023
12361,1,10/07/2023
12361,1,26/09/2023
12361,3,18/08/2023
12361,3,26/09/2023
12360,0,02/06/2023
12360,1,24/10/2023
12349,0,02/06/2023
12349,1,27/06/2023
12350,0,02/06/2023
12350,1,27/06/2023
12353,0,02/06/2023
12353,1,14/06/2023
12363,0,05/06/2023
12363,1,15/06/2023
12356,0,02/06/2023
12356,2,22/06/2023
12364,0,05/06/2023
12364,1,15/06/2023
12357,0,02/06/2023
12357,1,22/06/2023
12359,0,02/06/2023
12359,1,29/06/2023
12365,0,05/06/2023
12365,1,19/06/2023
